"workerId","batch","bonus","condition","duration","n_data_conds","n_trials","gender","age","education","chart_use","problems","abs_err","causal_support","count_GT","count_GnT","count_nGT","count_nGnT","ground_truth","interactions","n","p_treat","payoff","q_idx","response_A","response_B","total_GT","total_GnT","total_nGT","total_nGnT","trial","trial_dur","trial_idx","userInput"
"6157b65e",4,0.25,"filtbars",579.598000049591,16,18,"woman","45-54","Bachelor's degree","Weekly","no.",0.329999999640856,21.747296393611,124,182,51,104,0.999999999640856,"filterNoTreatment_clearFilters_filterTreatment",1500,0.4,0,9,67,33,316,299,434,451,"11",21.0120000839233,16,"responseA6_responseA67"
"6157b65e",4,0.25,"filtbars",579.598000049591,16,18,"woman","45-54","Bachelor's degree","Weekly","no.",0.257930310995863,-0.35541593904631,10,10,5,8,0.412069689004137,"filterNoTreatment_clearFilters_filterTreatment",100,0.1,0,11,67,33,19,16,31,34,"12",11.8999998569489,2,"responseA6_responseA67"
"6157b65e",4,0.25,"filtbars",579.598000049591,16,18,"woman","45-54","Bachelor's degree","Weekly","no.",0.33,51.7078653488591,81,197,43,91,1,"filterNoTreatment_clearFilters_filterTreatment",1500,0.4,0,-1,67,33,292,303,458,447,"13",27.5199999809265,-1,"responseA6_responseA67"
"6157b65e",4,0.25,"filtbars",579.598000049591,16,18,"woman","45-54","Bachelor's degree","Weekly","no.",0.639580002758383,-3.46176279473002,119,99,56,70,0.0304199972416168,"filterNoTreatment_clearFilters_filterTreatment_clearFilters_filterNoTreatment",1000,0,0,2,67,33,183,178,317,322,"14",14.6119999885559,9,"responseA6_responseA67"
"6157b65e",4,0.25,"filtbars",579.598000049591,16,18,"woman","45-54","Bachelor's degree","Weekly","no.",0.296182941577104,3.35238783455168,145,174,66,96,0.966182941577104,"filterNoTreatment_clearFilters_filterTreatment",1500,0.2,0,8,67,33,283,287,467,463,"15",10.5849997997284,15,"responseA6_responseA67"
"6157b65e",4,0.25,"filtbars",579.598000049591,16,18,"woman","45-54","Bachelor's degree","Weekly","no.",0.079931295321974,1.09824589727828,38,49,20,26,0.749931295321974,"filterNoTreatment_clearFilters_filterTreatment",500,0.4,0,1,67,33,99,96,151,154,"16",8.72699999809265,8,"responseA6_responseA67"
"6157b65e",4,0.25,"filtbars",579.598000049591,16,18,"woman","45-54","Bachelor's degree","Weekly","no.",0.486799704047614,-2.05846036382536,111,119,58,62,0.113200295952386,"filterNoTreatment_clearFilters_filterTreatment",1000,0.1,0,3,60,40,191,216,309,284,"17",19.808000087738,10,"responseA6_responseA60"
"6157b65e",4,0.25,"filtbars",579.598000049591,16,18,"woman","45-54","Bachelor's degree","Weekly","no.",0.0329093556254689,0.269990791841337,91,115,46,55,0.567090644374531,"filterNoTreatment_clearFilters_filterTreatment_clearFilters_filterNoTreatment_clearFilters_filterNoTreatment",1000,0.2,0.25,4,60,40,193,204,307,296,"18",34.9219999313354,11,"responseA6_responseA60"
"6157b65e",4,0.25,"filtbars",579.598000049591,16,18,"woman","45-54","Bachelor's degree","Weekly","no.",0.33,51.7078653488591,81,197,43,91,1,"filterTreatment_clearFilters_filterTreatment_clearFilters_filterTreatment_clearFilters_filterNoTreatment_clearFilters_filterTreatment_clearFilters_filterNoTreatment_clearFilters_filterTreatment",1500,0.4,0,-1,67,33,292,303,458,447,"practice",105.594000101089,-1,"responseA6_responseA67_responseB3_responseB33"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.250902989551774,-1.74170095532838,163,149,78,103,0.149097010448226,"placeholder",1500,0.1,0,4,40,60,283,288,467,462,"1",19.7239999771118,14,"responseA5_responseA50_responseA4_responseA40_responseB6_responseB60"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.105698523310873,-1.4222986755773,16,9,5,10,0.194301476689127,"placeholder",100,0,0,7,30,70,24,16,26,34,"2",40.9060001373291,1,"responseB7_responseB70"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.059944863095142,-0.240938289914212,8,13,4,4,0.440055136904858,"placeholder",100,0.2,0,9,50,50,18,23,32,27,"3",34.1979999542236,3,"responseA5_responseA50_responseB5_responseB50"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.299336338693651,7.31707473779602,84,129,32,44,0.999336338693651,"placeholder",1000,0.4,0,2,70,30,204,214,296,286,"4",18.3829998970032,12,"responseB7_responseB70_responseB3_responseB30"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.333212271962628,1.6085665236895,7,9,1,6,0.833212271962628,"placeholder",100,0.4,0,10,50,50,18,15,32,35,"5",25.6740000247955,4,"responseA3_responseA30_responseA3_responseA4_responseA40_responseB5_responseB50_responseA5_responseA50"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.312234398900574,-1.46459458483946,103,104,50,62,0.187765601099426,"placeholder",1000,0.2,0,1,50,50,206,192,294,308,"6",8.08400011062622,11,"responseA5_responseA50_responseB5_responseB50"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.548496344697017,-6.49835147964109,201,167,94,88,0.00150365530298298,"placeholder",1500,0,0,-2,55,45,310,281,440,469,"7",12.8989999294281,-2,"responseA4_responseA45_responseB5_responseB55_responseB4_responseB45_responseA4_responseA5_responseA55"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.499984228736851,11.0573052906043,34,60,19,47,0.999984228736851,"placeholder",500,0.4,0,14,50,50,84,93,166,157,"8",8.58299994468689,8,"responseA5_responseA50_responseB5_responseB50"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.599999991418325,18.5736367179404,116,185,54,83,0.999999991418325,"placeholder",1500,0.4,0,6,40,60,321,315,429,435,"9",10.3940000534058,16,"responseA4_responseA45_responseA4_responseA40_responseB6_responseB60"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.010840593825406,-0.899470090194654,106,126,62,61,0.289159406174594,"placeholder",1000,0,0.25,15,30,70,185,198,315,302,"10",8.71400022506714,9,"responseA3_responseA30_responseB7_responseB70"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.045634380725301,-0.218325589994492,46,49,25,33,0.445634380725301,"placeholder",500,0.1,0.25,12,40,60,100,87,150,163,"11",6.70099997520447,6,"responseA4_responseA40"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.045986872036791,-1.70346599650412,46,55,30,23,0.154013127963209,"placeholder",500,0,0.25,11,20,80,92,101,158,149,"12",13.710000038147,5,"responseA3_responseA30_responseA2_responseA20"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.1,51.7078653488591,81,197,43,91,1,"placeholder",1500,0.4,0,-1,90,10,292,303,458,447,"13",14.6370000839233,-1,"responseA7_responseA70_responseA8_responseA80_responseA8_responseA9_responseA90"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.27366191618966,3.61004818936135,113,143,48,66,0.97366191618966,"placeholder",1000,0.1,0,16,70,30,203,210,297,290,"14",5.48000001907349,10,"responseA7_responseA70"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.114395998409491,2.36853170667069,49,67,22,35,0.914395998409491,"placeholder",500,0.2,0,13,80,20,100,106,150,144,"15",8.65899991989136,7,"responseA7_responseA70_responseA8_responseA80"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.170510934432288,-3.49380313343534,192,152,90,97,0.0294890655677123,"placeholder",1500,0,0,3,20,80,313,292,437,458,"16",6.77300000190735,13,"responseA2_responseA20"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.206326725538016,-0.877610076469367,9,10,4,2,0.293673274461984,"placeholder",100,0.1,0,8,50,50,19,17,31,33,"17",3.9520001411438,2,"responseA5_responseA50"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.071734629430271,1.91638372817863,132,176,74,81,0.871734629430271,"placeholder",1500,0.2,0,5,80,20,276,300,474,450,"18",3.78699994087219,15,"responseA8_responseA80"
"6fd9284b",0,0.75,"text",336.901000022888,16,18,"Male","25-34","Bachelor's degree","Monthly or less","The instructions were a bit hard to understand.",0.33,51.7078653488591,81,197,43,91,1,"placeholder",1500,0.4,0,-1,67,33,292,303,458,447,"practice",24.047000169754,-1,"responseA7_responseA70_responseB3_responseB30_responseA6_responseA67_responseB3_responseB33"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.141059243685533,-0.658577433748746,107,116,47,53,0.341059243685533,"placeholder",1000,0.1,0,9,20,80,205,202,295,298,"1",39.654000043869,10,"responseA2_responseA20_responseB8_responseB80"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.32726159695119,-0.293032608415388,9,16,2,4,0.42726159695119,"placeholder",100,0.4,0,3,10,90,15,24,35,26,"2",30.8389999866486,4,"responseA1_responseA10_responseB9_responseB90"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.357664817026139,1.13991927248321,13,18,0,7,0.757664817026139,"placeholder",100,0,0,16,40,60,20,22,30,28,"3",37.1199998855591,1,"responseA4_responseA40_responseB6_responseB60"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.017717056876793,-2.01422887974809,169,176,86,88,0.117717056876793,"placeholder",1500,0,0.25,12,10,90,299,303,451,447,"4",9.90700006484985,13,"responseA1_responseA10_responseB9_responseB90"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.028800025244825,-2.45876382331267,114,116,55,71,0.078800025244825,"placeholder",1000,0,0.25,8,5,95,192,202,308,298,"5",8.53499984741211,9,"responseA5_responseB9_responseB95"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.082106415063063,-1.50214102201981,10,11,9,6,0.182106415063063,"placeholder",100,0.2,0,2,10,90,20,24,30,26,"6",8.01800012588501,3,"responseA1_responseA10_responseB9_responseB90"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.3,51.7078653488591,81,197,43,91,1,"placeholder",1500,0.4,0,-1,70,30,292,303,458,447,"7",12.1740000247955,-1,"responseA7_responseA70_responseB3_responseB30"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.347139543684494,-0.212234906124934,50,55,15,23,0.447139543684494,"placeholder",500,0.2,0,6,10,90,105,101,145,149,"8",7.75699996948242,7,"responseA1_responseA10_responseB9_responseB90"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.796476091484875,5.64465439966006,35,50,18,35,0.996476091484875,"placeholder",500,0.4,0,7,20,80,108,94,142,156,"9",9.5220000743866,8,"responseA2_responseA20_responseB8_responseB80"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.599999999999958,30.7967106860813,112,166,34,105,0.999999999999958,"placeholder",1500,0.4,0,15,40,60,320,282,430,468,"10",14.4519999027252,16,"responseA4_responseA40_responseB6_responseB69_responseB6_responseB60"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.0311632182151628,-2.60469635581052,59,59,33,33,0.0688367817848372,"placeholder",500,0,0.25,4,10,90,101,106,149,144,"11",5.84100008010864,5,"responseA1_responseA10_responseB9_responseB90"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.061338971352552,-2.07713652377514,13,11,10,5,0.111338971352552,"placeholder",100,0.1,0,1,5,95,21,24,29,26,"12",6.26099991798401,2,"responseA5_responseB9_responseB95"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.00849634469701702,-6.49835147964109,201,167,94,88,0.00150365530298298,"placeholder",1500,0,0.25,-2,1,99,310,281,440,469,"13",8.71099996566772,-2,"responseA1_responseB9_responseB99"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.599999888914622,16.0129666487137,72,123,38,63,0.999999888914622,"placeholder",1000,0.4,0,11,40,60,197,194,303,306,"14",36.7439999580383,12,"responseA3_responseA30_responseB6_responseB65_responseB65_responseB6_responseB60_responseA4_responseA40"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.105870878008854,-1.68927751159453,56,63,30,23,0.155870878008854,"placeholder",500,0.1,0,5,5,95,98,107,152,143,"15",5.43500018119812,6,"responseA5_responseB9_responseB95"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.848617125758517,2.91570033602125,101,117,49,66,0.948617125758517,"placeholder",1000,0.2,0,10,10,90,203,183,297,317,"16",9.59500002861023,11,"responseA5_responseA1_responseA10_responseB9_responseB90"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.849442780448342,7.49199385269708,143,176,71,102,0.999442780448342,"placeholder",1500,0.2,0,14,15,85,309,292,441,458,"17",8.22000002861023,15,"responseA1_responseA15_responseB8_responseB85"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.691183258309197,1.05212765665692,165,172,77,90,0.741183258309197,"placeholder",1500,0.1,0,13,5,95,314,279,436,471,"18",7.29499983787537,14,"responseA5_responseB9_responseB95"
"1951b9a0",1,1,"icons",417.87900018692,16,18,"Male","25-34","Bachelor's degree","Monthly or less","No everything made sense it took a second to catch on but then I was good I wasn't super confident in my decisions necessarily but I thought with the information given I was making ballpark correct educated guesses.",0.4,51.7078653488591,81,197,43,91,1,"placeholder",1500,0.4,0,-1,60,40,292,303,458,447,"practice",53.9200000762939,-1,"responseA6_responseA60_responseB4_responseB40"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.161659565744057,1.82914269510866,44,65,30,29,0.861659565744057,"filterNoTreatment_clearFilters_filterTreatment",500,0.2,0,12,70,30,103,102,147,148,"1",13.7459998130798,7,"responseA7_responseA70"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.013696516585051,1.30278596742126,8,13,2,5,0.786303483414949,"filterNoTreatment_clearFilters_filterTreatment",100,0.4,0.25,9,80,20,19,20,31,30,"2",15.8759999275208,4,"responseA8_responseA80"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.107883376035946,1.43631510740988,147,168,74,88,0.807883376035946,"filterNoTreatment_clearFilters_filterTreatment",1500,0.2,0,4,70,30,310,296,440,454,"3",10.4619998931885,15,"responseA70"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.199952013927189,9.94455175171458,37,67,17,32,0.999952013927189,"filterNoTreatment_clearFilters_filterTreatment",500,0.4,0,13,80,20,106,107,144,143,"4",11.8110001087189,8,"responseA80"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.423980911170306,-1.54355491516918,10,8,9,5,0.176019088829694,"filterNoTreatment_clearFilters_filterTreatment",100,0,0,6,60,40,19,15,31,35,"5",20.0230000019073,1,"responseA6_responseA60"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.302283677288058,-0.414989564901077,10,17,7,4,0.397716322711942,"filterNoTreatment_clearFilters_filterTreatment",100,0.2,0,8,70,30,17,22,33,28,"6",13.3980000019073,3,"responseA70"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.15,51.7078653488591,81,197,43,91,1,"filterNoTreatment_clearFilters_filterTreatment",1500,0.4,0,-1,85,15,292,303,458,447,"7",16.3259999752045,-1,"responseA8_responseA85"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.0775002588909139,1.96896833378503,116,145,55,66,0.877500258890914,"filterNoTreatment_filterNoTreatment_clearFilters_filterTreatment",1000,0.1,0,15,80,20,210,224,290,276,"8",26.0889999866486,10,"responseA80"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.482300013752137,-1.00632338569154,10,14,3,1,0.267699986247863,"filterNoTreatment_clearFilters_filterTreatment",100,0.1,0,7,75,25,22,27,28,23,"9",15.9879999160767,2,"responseA7_responseA75"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.514394818069271,-1.85228204018063,64,62,31,33,0.135605181930729,"filterNoTreatment_clearFilters_filterTreatment",500,0,0,10,65,35,109,103,141,147,"10",24.7960000038147,5,"responseA6_responseA65"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.299999972859458,17.4222371854592,105,142,50,110,0.999999972859458,"filterNoTreatment_clearFilters_filterTreatment",1500,0.4,0,5,70,30,291,265,459,485,"11",12.6150000095367,16,"responseA70"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.379550648297824,-3.86914276398488,175,162,101,76,0.0204493517021763,"filterNoTreatment_clearFilters_filterTreatment",1500,0,0,2,40,60,293,297,457,453,"12",30.2599999904633,13,"responseA4_responseA40"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.598496344697017,-6.49835147964109,201,167,94,88,0.00150365530298298,"filterNoTreatment_clearFilters_filterTreatment",1500,0,0,-2,60,40,310,281,440,469,"13",12.8380000591278,-2,"responseA6_responseA60"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.447065747993753,-1.36805512489559,107,120,60,64,0.202934252006247,"filterNoTreatment_clearFilters_filterTreatment",1000,0,0,14,65,35,180,188,320,312,"14",17.1549999713898,9,"responseA65"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.434473505818413,-2.03549266878952,159,183,85,85,0.115526494181587,"filterNoTreatment_clearFilters_filterTreatment",1500,0.1,0,3,55,45,283,308,467,442,"15",13.3500001430511,14,"responseA5_responseA55"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.299838725222727,8.73223966880062,90,122,44,60,0.999838725222727,"filterNoTreatment_clearFilters_filterTreatment",1000,0.2,0,16,70,30,195,178,305,322,"16",13.3869998455048,11,"responseA70"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.030017082223432,-0.489475720756673,51,67,33,31,0.380017082223432,"filterNoTreatment_clearFilters_filterTreatment",500,0.1,0.25,11,35,65,96,106,154,144,"17",35.0389997959137,6,"responseA3_responseA35"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.444523745566557,5.20184260517635,70,105,40,52,0.994523745566557,"filterNoTreatment_clearFilters_filterTreatment",1000,0.4,0,1,55,45,190,195,310,305,"18",12.5339999198914,12,"responseA5_responseA55"
"7ec7d51c",6,0.5,"filtbars",551.980999946594,16,18,"Male","45-54","Some college, no degree","Monthly or less","No.",0.2,51.7078653488591,81,197,43,91,1,"filterNoTreatment_clearFilters_filterTreatment",1500,0.4,0,-1,80,20,292,303,458,447,"practice",23.3440001010895,-1,"responseA8_responseA80"
"209f07c2",13,0.5,"bars",357.789000034332,16,18,"Male","25-34","Professional degree","Daily","No its good",0.114394818069271,-1.85228204018063,64,62,31,33,0.135605181930729,"placeholder",500,0,0,10,25,75,109,103,141,147,"1",18.4730000495911,5,"responseA3_responseA35_responseB7_responseB75_responseA2_responseA25"
